month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,new_house_transaction_amount,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,yr,m
2023-May,sector 7,33,3185,27573,8783.34,97,266.16,302.0,37197.0,14.48,2023,5
2023-May,sector 8,50,7508,13019,9774.87,150,195.5,1194.0,166307.0,26.13,2023,5
2023-May,sector 9,22,2091,71061,14856.71,95,675.31,160.0,21232.0,8.83,2023,5
2023-May,sector 10,169,16940,37697,63857.54,100,377.86,2643.0,273736.0,19.08,2023,5
2023-May,sector 11,62,5565,12952,7208.59,90,116.27,1391.0,144560.0,22.54,2023,5
2023_May,sector 12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 13,34,3290,46723,15369.57,97,452.05,273.0,28365.0,8.09,2023,5
2023-May,sector 14,27,2906,79628,23142.16,108,857.12,450.0,46066.0,31.41,2023,5
2023-May,sector 15,121,16894,83292,140710.82,140,1162.9,1279.0,188482.0,32.67,2023,5
2023-May,sector 16,29,3301,77284,25508.7,114,879.61,153.0,19451.0,5.3,2023,5
2023-May,sector 17,16,1615,40800,6589.24,101,411.83,93.0,13917.0,11.26,2023,5
2023-May,sector 18,253,22524,22974,51744.97,89,204.53,1822.0,165150.0,10.42,2023,5
2023-May,sector 19,1,107,30568,326.31,107,326.31,349.0,31966.0,110.32,2023,5
2023-May,sector 20,20,2428,41205,10005.9,121,500.3,574.0,78055.0,25.02,2023,5
2023-May,sector 21,32,4170,83258,34722.34,130,1085.07,525.0,71882.0,12.41,2023,5
2023-May,sector 22,58,6104,57538,35118.34,105,605.49,176.0,20794.0,5.33,2023,5
2023-May,sector 23,30,4836,89115,43093.35,161,1436.44,435.0,59538.0,15.15,2023,5
2023-May,sector 24,72,9169,70326,64484.47,127,895.62,1261.0,182441.0,23.18,2023,5
2023-May,sector 25,161,17174,24986,42909.64,107,266.52,2659.0,319317.0,17.58,2023,5
2023-May,sector 26,45,4596,56069,25769.78,102,572.66,184.0,19643.0,6.82,2023,5
2023-May,sector 27,19,2179,33401,7276.98,115,383.0,206.0,25305.0,23.9,2023,5
2023-May,sector 28,210,29385,56900,167200.7,140,796.19,1217.0,149856.0,6.58,2023,5
2023-May,sector 29,89,9518,40448,38499.9,107,432.58,1739.0,167537.0,22.31,2023,5
2023-May,sector 30,2,387,83741,3242.35,194,1621.18,569.0,157179.0,60.61,2023,5
2023-May,sector 31,101,8842,12899,11404.69,88,112.92,2210.0,240350.0,20.31,2023,5
2023-May,sector 32,8,1846,126369,23324.74,231,2915.59,148.0,36433.0,2.81,2023,5
2023_May,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 34,64,8491,49026,41626.95,133,650.42,563.0,80615.0,14.68,2023,5
2023-May,sector 35,80,7789,21584,16812.66,97,210.16,1622.0,164470.0,34.91,2023,5
2023-May,sector 36,152,15974,52308,83557.27,105,549.72,1362.0,177972.0,7.48,2023,5
2023-May,sector 37,6,1415,82396,11658.16,236,1943.03,512.0,88010.0,91.33,2023,5
2023-May,sector 38,64,8929,81624,72878.5,140,1138.73,848.0,97806.0,14.85,2023,5
2023_May,sector 39,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023_May,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023_May,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 42,81,8182,24205,19803.56,101,244.49,258.0,31406.0,3.13,2023,5
2023-May,sector 43,40,7131,91676,65374.61,178,1634.37,379.0,43831.0,14.04,2023,5
2023-May,sector 44,5,1149,146045,16776.43,230,3355.29,46.0,8764.0,8.28,2023,5
2023-May,sector 45,122,15316,29551,45259.15,126,370.98,2320.0,250794.0,15.56,2023,5
2023-May,sector 46,75,7890,13044,10291.73,105,137.22,725.0,113009.0,19.56,2023,5
2023-May,sector 47,131,12565,24024,30185.01,96,230.42,2723.0,262152.0,20.37,2023,5
2023-May,sector 48,102,12664,44127,55881.58,124,547.86,1388.0,260759.0,24.18,2023,5
2023_May,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 50,206,17578,16665,29294.13,85,142.2,2645.0,243509.0,12.68,2023,5
2023-May,sector 51,91,10034,28498,28595.47,110,314.24,1338.0,155764.0,22.04,2023,5
2023_May,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 53,1,125,53993,675.18,125,675.18,52.0,6096.0,48.75,2023,5
2023-May,sector 54,54,7402,60648,44891.22,137,831.32,1478.0,190739.0,23.47,2023,5
2023-May,sector 55,585,59168,18924,111970.98,101,191.4,9320.0,915716.0,12.12,2023,5
2023-May,sector 56,25,2072,9000,1864.6,83,74.58,263.0,24294.0,10.09,2023,5
2023-May,sector 57,93,10999,31890,35076.7,118,377.17,1164.0,140712.0,11.01,2023,5
2023_May,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 59,43,5239,34444,18043.63,122,419.62,2087.0,229455.0,48.38,2023,5
2023-May,sector 60,108,10749,25571,27486.58,100,254.51,1200.0,116321.0,15.24,2023,5
2023-May,sector 61,189,19770,43420,85842.45,105,454.19,2434.0,239830.0,14.42,2023,5
2023-May,sector 62,13,1828,47536,8687.17,141,668.24,903.0,111310.0,53.5,2023,5
2023-May,sector 63,15,646,69069,4462.6,43,297.51,97.0,5952.0,14.95,2023,5
2023-May,sector 64,5,888,89209,7921.24,178,1584.25,83.0,13319.0,16.87,2023,5
2023-May,sector 65,9,1353,78560,10632.46,150,1181.38,311.0,37145.0,20.32,2023,5
2023-May,sector 66,228,25000,53217,133043.81,110,583.53,954.0,102073.0,4.28,2023,5
2023-May,sector 67,11,1091,24132,2632.16,99,239.29,1199.0,165875.0,107.04,2023,5
2023-May,sector 68,227,22178,13767,30533.2,98,134.51,2450.0,256109.0,11.34,2023,5
2023-May,sector 69,24,2804,10131,2840.34,117,118.35,579.0,67074.0,20.71,2023,5
2023-May,sector 70,16,1453,11602,1685.59,91,105.35,265.0,31201.0,17.16,2023,5
2023-May,sector 71,53,4828,35993,17377.35,91,327.87,1123.0,108588.0,18.21,2023,5
2023-May,sector 72,4,1696,7942,1347.13,424,336.78,175.0,57706.0,90.77,2023,5
2023-May,sector 73,1,48,47305,226.83,48,226.83,123.0,10861.0,33.81,2023,5
2023_May,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 75,1,116,18703,217.33,116,217.33,147.0,14829.0,42.05,2023,5
2023-May,sector 76,27,4404,123614,54436.06,163,2016.15,705.0,77023.0,31.01,2023,5
2023-May,sector 77,95,11832,71415,84498.7,125,889.46,896.0,126208.0,13.23,2023,5
2023-May,sector 78,1,135,45082,610.41,135,610.41,198.0,20909.0,112.78,2023,5
2023-May,sector 79,197,19953,41290,82385.37,101,418.2,2117.0,224522.0,11.64,2023,5
2023-May,sector 80,109,12610,39166,49388.72,116,453.11,919.0,105050.0,7.86,2023,5
2023-May,sector 81,8,1287,90196,11608.73,161,1451.09,223.0,49231.0,33.71,2023,5
2023_May,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 83,100,10672,42508,45366.07,107,453.66,1356.0,153595.0,14.18,2023,5
2023-May,sector 84,4,503,103988,5235.69,126,1308.92,49.0,6552.0,15.17,2023,5
2023-May,sector 85,755,83408,23562,196527.52,110,260.3,9074.0,929777.0,12.3,2023,5
2023-May,sector 86,86,9363,63850,59781.94,109,695.14,1471.0,167914.0,27.55,2023,5
2023_May,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-May,sector 88,17,1720,34480,5929.75,101,348.81,373.0,37736.0,18.55,2023,5
2023-May,sector 89,15,3310,101412,33571.21,221,2238.08,32.0,7236.0,4.38,2023,5
2023-May,sector 90,7,490,35822,1754.17,70,250.6,150.0,18499.0,10.9,2023,5
2023-May,sector 91,50,5573,40254,22433.1,111,448.66,1181.0,177376.0,35.94,2023,5
2023-May,sector 92,217,25468,19123,48703.85,117,224.44,5266.0,608422.0,18.61,2023,5
2023-May,sector 93,56,6131,30251,18546.59,109,331.19,2088.0,234935.0,11.54,2023,5
2023-May,sector 94,99,11521,27405,31571.9,116,318.91,2452.0,280851.0,23.51,2023,5
2023_May,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023_May,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,5
2023-Jun,sector 1,19,1930,79580,15355.75,102,808.2,345.0,29935.0,9.95,2023,6
2023-Jun,sector 2,40,4353,14411,6273.6,109,156.84,898.0,105800.0,9.19,2023,6
2023-Jun,sector 3,23,3734,84006,31365.18,162,1363.7,899.0,123816.0,44.06,2023,6
2023-Jun,sector 4,208,25103,33420,83892.96,121,403.33,3701.0,428962.0,16.89,2023,6
2023-Jun,sector 5,5,474,46666,2210.77,95,442.15,615.0,64562.0,120.68,2023,6
2023-Jun,sector 6,147,13009,15550,20228.8,89,137.61,2752.0,251325.0,18.93,2023,6
2023-Jun,sector 7,33,3898,26036,10150.1,118,307.58,402.0,47854.0,15.58,2023,6
2023-Jun,sector 8,31,5176,12999,6728.7,167,217.05,1170.0,165152.0,26.25,2023,6
2023-Jun,sector 9,23,2445,73864,18058.08,106,785.13,157.0,20655.0,8.45,2023,6
2023-Jun,sector 10,119,12287,36992,45452.7,103,381.96,2508.0,259868.0,17.84,2023,6
2023-Jun,sector 11,43,3959,13567,5371.59,92,124.92,1340.0,140213.0,21.91,2023,6
2023_Jun,sector 12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 13,29,2737,45583,12476.64,94,430.23,237.0,25034.0,8.27,2023,6
2023-Jun,sector 14,21,2354,87989,20712.71,112,986.32,643.0,60229.0,35.61,2023,6
2023-Jun,sector 15,168,24032,86471,207804.56,143,1236.93,1159.0,174188.0,19.18,2023,6
2023-Jun,sector 16,52,6214,65449,40672.6,120,782.17,344.0,41621.0,10.28,2023,6
2023-Jun,sector 17,8,837,39449,3303.49,105,412.94,82.0,12780.0,11.98,2023,6
2023-Jun,sector 18,168,15053,22968,34573.81,90,205.8,1794.0,162731.0,9.99,2023,6
2023-Jun,sector 19,6,594,29020,1725.17,99,287.53,343.0,31371.0,114.08,2023,6
2023-Jun,sector 20,23,2758,38769,10692.56,120,464.89,688.0,91412.0,32.27,2023,6
2023-Jun,sector 21,29,4346,82529,35864.28,150,1236.7,497.0,69007.0,11.52,2023,6
2023-Jun,sector 22,52,5732,58985,33810.66,110,650.21,119.0,14594.0,3.61,2023,6
2023-Jun,sector 23,35,5381,83494,44929.91,154,1283.71,560.0,80441.0,18.41,2023,6
2023-Jun,sector 24,65,8450,71327,60271.97,130,927.26,1177.0,170897.0,20.99,2023,6
2023-Jun,sector 25,129,13631,25376,34590.66,106,268.14,2550.0,308019.0,18.23,2023,6
2023-Jun,sector 26,36,3763,56228,21158.37,105,587.73,147.0,15782.0,4.76,2023,6
2023-Jun,sector 27,29,3154,33401,10534.65,109,363.26,176.0,22159.0,15.69,2023,6
2023-Jun,sector 28,451,48840,59453,290365.15,108,643.83,1035.0,127042.0,4.61,2023,6
2023-Jun,sector 29,68,7173,41504,29771.91,105,437.82,1759.0,172246.0,24.38,2023,6
2023-Jun,sector 30,10,3267,90359,29517.27,327,2951.73,574.0,155793.0,57.12,2023,6
2023-Jun,sector 31,70,6445,13576,8750.15,92,125.0,2377.0,262677.0,22.7,2023,6
2023-Jun,sector 32,81,17754,127133,225714.25,219,2786.6,132.0,31248.0,2.09,2023,6
2023_Jun,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 34,58,7802,48896,38150.49,135,657.77,502.0,72370.0,11.85,2023,6
2023-Jun,sector 35,58,5729,21338,12225.39,99,210.78,1447.0,145706.0,29.48,2023,6
2023-Jun,sector 36,149,15307,51147,78290.59,103,525.44,1754.0,220990.0,9.55,2023,6
2023-Jun,sector 37,3,646,123114,7952.52,215,2650.84,510.0,87937.0,88.8,2023,6
2023-Jun,sector 38,68,8859,78594,69624.33,130,1023.89,822.0,93399.0,14.72,2023,6
2023_Jun,sector 39,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023_Jun,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023_Jun,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 42,35,3563,24109,8589.21,102,245.41,289.0,35146.0,4.43,2023,6
2023-Jun,sector 43,34,6031,84800,51141.09,177,1504.15,366.0,41628.0,11.49,2023,6
2023_Jun,sector 44,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 45,158,15674,24807,38883.0,99,246.09,2316.0,248703.0,14.59,2023,6
2023-Jun,sector 46,45,5539,13805,7646.79,123,169.93,626.0,96311.0,16.18,2023,6
2023-Jun,sector 47,105,10060,22934,23071.76,96,219.73,2674.0,258418.0,19.79,2023,6
2023-Jun,sector 48,76,9132,45225,41300.4,120,543.43,635.0,201154.0,20.01,2023,6
2023_Jun,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 50,176,15841,17133,27141.51,90,154.21,2444.0,226286.0,12.85,2023,6
2023-Jun,sector 51,70,7564,28554,21599.3,108,308.56,1264.0,147886.0,20.15,2023,6
2023_Jun,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 53,4,487,49404,2404.81,122,601.2,45.0,5225.0,17.08,2023,6
2023-Jun,sector 54,71,10193,70511,71873.87,144,1012.31,1414.0,182421.0,22.61,2023,6
2023-Jun,sector 55,465,45977,19837,91206.93,99,196.14,9490.0,929803.0,13.67,2023,6
2023-Jun,sector 56,15,1244,9220,1147.32,83,76.49,251.0,23281.0,10.31,2023,6
2023-Jun,sector 57,95,11971,32426,38818.67,126,408.62,1131.0,139941.0,11.42,2023,6
2023_Jun,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 59,21,2588,36197,9368.83,123,446.13,2175.0,240384.0,53.53,2023,6
2023-Jun,sector 60,64,6348,25860,16415.1,99,256.49,1141.0,110474.0,14.27,2023,6
2023-Jun,sector 61,177,17809,42906,76410.65,101,431.7,2387.0,237932.0,14.75,2023,6
2023-Jun,sector 62,178,16071,42884,68920.42,90,387.19,725.0,95247.0,22.08,2023,6
2023-Jun,sector 63,8,463,68155,3157.29,58,394.66,143.0,15327.0,35.82,2023,6
2023-Jun,sector 64,3,537,73295,3933.03,179,1311.01,80.0,12916.0,16.97,2023,6
2023-Jun,sector 65,10,1488,75410,11222.9,149,1122.29,304.0,36209.0,27.71,2023,6
2023-Jun,sector 66,143,15149,52810,80002.64,106,559.46,1122.0,122983.0,5.18,2023,6
2023-Jun,sector 67,7,726,24782,1798.8,104,256.97,1191.0,165498.0,115.21,2023,6
2023-Jun,sector 68,135,14122,13256,18720.01,105,138.67,2364.0,248217.0,11.2,2023,6
2023-Jun,sector 69,20,2275,12731,2896.48,114,144.82,864.0,92558.0,28.94,2023,6
2023-Jun,sector 70,7,743,11262,837.03,106,119.58,259.0,30646.0,19.51,2023,6
2023-Jun,sector 71,34,3367,35461,11939.03,99,351.15,1084.0,104752.0,18.4,2023,6
2023-Jun,sector 72,1,152,10083,152.83,152,152.83,174.0,57557.0,88.73,2023,6
2023-Jun,sector 73,1,126,105933,1334.65,126,1334.65,122.0,10762.0,37.15,2023,6
2023_Jun,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023_Jun,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 76,16,2380,108024,25707.56,149,1606.72,675.0,72895.0,25.69,2023,6
2023-Jun,sector 77,75,11105,72336,80330.3,148,1071.07,824.0,115224.0,11.37,2023,6
2023-Jun,sector 78,1,48,16297,77.44,48,77.44,197.0,20899.0,151.4,2023,6
2023-Jun,sector 79,146,15724,41346,65013.77,108,445.3,1978.0,209964.0,12.37,2023,6
2023-Jun,sector 80,88,9731,38761,37716.75,111,428.6,912.0,107046.0,8.34,2023,6
2023-Jun,sector 81,13,2307,102886,23737.97,177,1826.0,207.0,46266.0,32.61,2023,6
2023_Jun,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 83,203,21863,40724,89033.42,108,438.59,1333.0,150900.0,12.26,2023,6
2023-Jun,sector 84,4,214,16355,349.41,53,87.35,49.0,6552.0,19.33,2023,6
2023-Jun,sector 85,469,50636,23121,117076.79,108,249.63,10225.0,1051818.0,14.37,2023,6
2023-Jun,sector 86,107,12159,63257,76914.88,114,718.83,3098.0,256495.0,37.74,2023,6
2023_Jun,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jun,sector 88,26,2590,35818,9278.07,100,356.85,347.0,35118.0,15.03,2023,6
2023-Jun,sector 89,4,1062,99718,10592.5,266,2648.13,29.0,6431.0,3.82,2023,6
2023-Jun,sector 90,3,259,36052,934.47,86,311.49,46.0,4932.0,12.31,2023,6
2023-Jun,sector 91,43,4794,42977,20604.24,111,479.17,1140.0,173625.0,39.68,2023,6
2023-Jun,sector 92,148,16337,18466,30167.55,110,203.83,5456.0,622837.0,19.91,2023,6
2023-Jun,sector 93,54,5958,29662,17673.75,110,327.29,1733.0,194386.0,9.46,2023,6
2023-Jun,sector 94,80,9380,27758,26036.57,117,325.46,2302.0,264616.0,22.44,2023,6
2023_Jun,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023_Jun,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,6
2023-Jul,sector 1,8,714,77980,5570.49,89,696.31,337.0,29221.0,10.63,2023,7
2023-Jul,sector 2,60,6689,15173,10149.17,111,169.15,991.0,115429.0,10.23,2023,7
2023-Jul,sector 3,11,1655,86871,14374.48,150,1306.77,888.0,122161.0,41.55,2023,7
2023-Jul,sector 4,186,21494,33845,72745.09,116,391.1,3713.0,432365.0,15.63,2023,7
2023-Jul,sector 5,12,1337,53976,7218.54,111,601.55,540.0,56328.0,80.99,2023,7
2023-Jul,sector 6,73,6744,16190,10919.23,92,149.58,2732.0,249373.0,18.55,2023,7
2023-Jul,sector 7,25,2613,26824,7009.4,105,280.38,385.0,46003.0,14.12,2023,7
2023-Jul,sector 8,22,4541,9939,4513.82,206,205.17,1173.0,165502.0,25.68,2023,7
2023-Jul,sector 9,25,2302,70011,16115.98,92,644.64,155.0,20462.0,8.09,2023,7
2023-Jul,sector 10,80,7891,37026,29218.82,99,365.24,2429.0,251929.0,16.78,2023,7
2023-Jul,sector 11,34,3045,13995,4261.17,90,125.33,1307.0,137257.0,21.17,2023,7
2023_Jul,sector 12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 13,17,1635,43887,7176.45,96,422.14,228.0,24307.0,8.06,2023,7
2023-Jul,sector 14,6,946,103262,9771.1,158,1628.52,637.0,59283.0,34.68,2023,7
2023-Jul,sector 15,82,11753,85418,100393.58,143,1224.31,1199.0,178822.0,16.97,2023,7
2023-Jul,sector 16,38,4499,62470,28106.78,118,739.65,372.0,46167.0,10.86,2023,7
2023-Jul,sector 17,2,230,41670,958.11,115,479.06,80.0,12550.0,13.53,2023,7
2023-Jul,sector 18,160,14585,22640,33021.57,91,206.38,2221.0,199675.0,11.53,2023,7
2023-Jul,sector 19,15,1344,28934,3889.79,90,259.32,329.0,30115.0,62.58,2023,7
2023-Jul,sector 20,13,1628,43595,7097.82,125,545.99,797.0,114050.0,42.48,2023,7
2023-Jul,sector 21,22,3068,78246,24003.37,139,1091.06,475.0,65944.0,10.35,2023,7
2023-Jul,sector 22,13,1254,61523,7714.24,96,593.4,221.0,29782.0,7.54,2023,7
2023-Jul,sector 23,32,4897,83009,40651.71,153,1270.37,610.0,87504.0,19.63,2023,7
2023-Jul,sector 24,43,5323,69120,36795.15,124,855.7,889.0,142795.0,16.54,2023,7
2023-Jul,sector 25,119,12384,25798,31948.54,104,268.48,2570.0,313140.0,17.55,2023,7
2023-Jul,sector 26,19,1977,55814,11035.32,104,580.81,133.0,14321.0,4.23,2023,7
2023-Jul,sector 27,5,577,34501,1990.13,115,398.03,173.0,21768.0,15.65,2023,7
2023-Jul,sector 28,77,10189,55899,56955.84,132,739.69,959.0,117026.0,4.27,2023,7
2023-Jul,sector 29,40,4043,40032,16186.61,101,404.67,1721.0,168417.0,23.6,2023,7
2023-Jul,sector 30,19,4309,86586,37309.71,227,1963.67,557.0,152048.0,49.15,2023,7
2023-Jul,sector 31,92,8379,14656,12279.36,91,133.47,2317.0,257623.0,22.09,2023,7
2023-Jul,sector 32,24,5246,121302,63633.05,219,2651.38,109.0,26277.0,3.47,2023,7
2023_Jul,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 34,35,4753,48016,22824.39,136,652.13,468.0,67780.0,10.08,2023,7
2023-Jul,sector 35,58,5529,22018,12173.39,95,209.89,1397.0,141044.0,25.31,2023,7
2023-Jul,sector 36,120,12767,55800,71238.4,106,593.65,1669.0,211527.0,8.71,2023,7
2023-Jul,sector 37,2,307,63716,1954.37,153,977.19,509.0,87783.0,93.82,2023,7
2023-Jul,sector 38,53,6300,76994,48507.39,119,915.23,786.0,88875.0,13.07,2023,7
2023-Jul,sector 39,1,199,13441,266.83,199,266.83,23.0,3985.0,10.94,2023,7
2023_Jul,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023_Jul,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 42,37,3577,24490,8760.1,97,236.76,257.0,32075.0,4.0,2023,7
2023-Jul,sector 43,30,6422,94558,60720.64,214,2024.02,365.0,41429.0,9.53,2023,7
2023_Jul,sector 44,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 45,99,11211,26359,29550.62,113,298.49,2171.0,233155.0,13.17,2023,7
2023-Jul,sector 46,48,5457,12854,7015.15,114,146.15,618.0,95425.0,15.33,2023,7
2023-Jul,sector 47,121,11459,22478,25757.56,95,212.87,2707.0,263197.0,18.73,2023,7
2023-Jul,sector 48,60,7707,45660,35192.14,128,586.54,708.0,213547.0,19.38,2023,7
2023_Jul,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 50,105,9159,17197,15750.91,87,150.01,2366.0,219409.0,12.19,2023,7
2023-Jul,sector 51,74,8378,28768,24101.66,113,325.7,1192.0,139744.0,16.6,2023,7
2023_Jul,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 53,1,97,50556,491.96,97,491.96,37.0,4220.0,17.85,2023,7
2023-Jul,sector 54,53,7066,62820,44391.3,133,837.57,1374.0,177653.0,21.52,2023,7
2023-Jul,sector 55,320,32050,18829,60348.62,100,188.59,9246.0,905827.0,13.37,2023,7
2023-Jul,sector 56,29,2781,15374,4275.47,96,147.43,246.0,22833.0,8.89,2023,7
2023-Jul,sector 57,84,9739,31139,30324.97,116,361.01,1172.0,142804.0,10.86,2023,7
2023_Jul,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 59,29,3501,34843,12197.92,121,420.62,2147.0,237000.0,49.11,2023,7
2023-Jul,sector 60,53,5545,25733,14269.06,105,269.23,1169.0,113155.0,14.47,2023,7
2023-Jul,sector 61,130,12863,42506,54676.44,99,420.59,2441.0,240947.0,14.08,2023,7
2023-Jul,sector 62,15,2083,45115,9397.4,139,626.49,783.0,102052.0,23.57,2023,7
2023-Jul,sector 63,10,832,87718,7295.6,83,729.56,233.0,25404.0,53.74,2023,7
2023-Jul,sector 64,5,1001,87664,8776.39,200,1755.28,75.0,11915.0,16.39,2023,7
2023-Jul,sector 65,17,1922,74106,14242.1,113,837.77,232.0,28935.0,19.15,2023,7
2023-Jul,sector 66,191,21523,51414,110658.59,113,579.36,955.0,104002.0,4.02,2023,7
2023-Jul,sector 67,11,1256,25995,3264.17,114,296.74,1181.0,164317.0,113.08,2023,7
2023-Jul,sector 68,104,10345,13570,14037.53,99,134.98,2416.0,253041.0,11.67,2023,7
2023-Jul,sector 69,21,2934,13170,3864.56,140,184.03,694.0,76240.0,21.62,2023,7
2023-Jul,sector 70,6,582,10790,627.94,97,104.66,253.0,30064.0,19.33,2023,7
2023-Jul,sector 71,24,2225,35415,7880.05,93,328.34,1063.0,102845.0,17.62,2023,7
2023-Jul,sector 72,2,729,9822,716.14,365,358.07,172.0,56828.0,75.06,2023,7
2023_Jul,sector 73,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023_Jul,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 75,2,206,19579,402.74,103,201.37,145.0,14624.0,69.29,2023,7
2023-Jul,sector 76,13,1864,94786,17669.98,143,1359.23,628.0,66497.0,21.45,2023,7
2023-Jul,sector 77,41,6621,79563,52679.46,161,1284.86,805.0,111074.0,10.35,2023,7
2023-Jul,sector 78,1,137,19257,262.94,137,262.94,196.0,20761.0,150.72,2023,7
2023-Jul,sector 79,102,10787,40970,44195.94,106,433.29,1892.0,201164.0,11.49,2023,7
2023-Jul,sector 80,85,9216,38109,35119.66,108,413.17,860.0,101127.0,8.19,2023,7
2023-Jul,sector 81,36,8638,136656,118037.48,240,3278.82,253.0,56745.0,20.94,2023,7
2023_Jul,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 83,131,13646,46073,62872.19,104,479.94,1119.0,126737.0,9.37,2023,7
2023-Jul,sector 84,1,165,79180,1303.38,165,1303.38,48.0,6387.0,18.85,2023,7
2023-Jul,sector 85,404,44279,23651,104724.25,110,259.22,10172.0,1045099.0,13.85,2023,7
2023-Jul,sector 86,42,4406,59056,26021.71,105,619.56,3056.0,252088.0,35.14,2023,7
2023_Jul,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 88,16,1565,33255,5204.7,98,325.29,611.0,62834.0,24.47,2023,7
2023-Jul,sector 89,5,1295,95033,12304.19,259,2460.84,27.0,5976.0,3.31,2023,7
2023_Jul,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Jul,sector 91,34,4019,38366,15418.16,118,453.48,1309.0,194024.0,41.0,2023,7
2023-Jul,sector 92,120,13202,18671,24649.78,110,205.41,5363.0,613019.0,21.55,2023,7
2023-Jul,sector 93,63,7264,30015,21803.32,115,346.08,1738.0,195244.0,30.72,2023,7
2023-Jul,sector 94,89,10141,27051,27431.24,114,308.22,2325.0,270684.0,24.85,2023,7
2023_Jul,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023_Jul,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,7
2023-Aug,sector 1,16,1613,83251,13424.87,101,839.05,682.0,68349.0,26.82,2023,8
2023-Aug,sector 2,31,3502,15258,5343.52,113,172.37,860.0,101519.0,10.95,2023,8
2023-Aug,sector 3,22,3315,86875,28798.89,151,1309.04,866.0,118846.0,36.82,2023,8
2023-Aug,sector 4,184,21146,36070,76274.44,115,414.54,4154.0,464445.0,18.61,2023,8
2023-Aug,sector 5,8,762,55057,4193.28,95,524.16,632.0,67177.0,95.09,2023,8
2023-Aug,sector 6,85,7472,16318,12193.34,88,143.45,2681.0,244872.0,18.85,2023,8
