month,sector,num_land_transactions_nearby_sectors,construction_area_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,yr,m,sector_num
2023-Apr,sector 8,0.0,0.0,0.0,0.0,2023,4,8
2023-Apr,sector 9,0.2,7976.9,24209.4,40894.86,2023,4,9
2023-Apr,sector 10,0.0,0.0,0.0,0.0,2023,4,10
2023-Apr,sector 11,0.0,0.0,0.0,0.0,2023,4,11
2023-Apr,sector 12,0.0,0.0,0.0,0.0,2023,4,12
2023-Apr,sector 13,0.0,0.0,0.0,0.0,2023,4,13
2023-Apr,sector 14,0.0,0.0,0.0,0.0,2023,4,14
2023-Apr,sector 15,0.0,0.0,0.0,0.0,2023,4,15
2023-Apr,sector 16,0.2,11351.666,50883.1,166888.0,2023,4,16
2023-Apr,sector 17,0.285714286,16216.66571,72690.14286,238411.4286,2023,4,17
2023-Apr,sector 18,0.0,0.0,0.0,0.0,2023,4,18
2023_Apr,sector 19,0.0,0.0,0.0,0.0,2023,4,19
2023-Apr,sector 20,0.0,0.0,0.0,0.0,2023,4,20
2023-Apr,sector 21,0.0,0.0,0.0,0.0,2023,4,21
2023_Apr,sector 22,0.0,0.0,0.0,0.0,2023,4,22
2023-Apr,sector 23,0.0,0.0,0.0,0.0,2023,4,23
2023-Apr,sector 24,0.0,0.0,0.0,0.0,2023,4,24
2023-Apr,sector 25,0.0,0.0,0.0,0.0,2023,4,25
2023_Apr,sector 26,0.0,0.0,0.0,0.0,2023,4,26
2023-Apr,sector 27,0.0,0.0,0.0,0.0,2023,4,27
2023-Apr,sector 28,0.4,22703.332,101766.2,333776.0,2023,4,28
2023-Apr,sector 29,0.0,0.0,0.0,0.0,2023,4,29
2023-Apr,sector 30,0.285714286,16216.66571,72690.14286,238411.4286,2023,4,30
2023-Apr,sector 31,0.0,0.0,0.0,0.0,2023,4,31
2023_Apr,sector 32,0.0,0.0,0.0,0.0,2023,4,32
2023_Apr,sector 33,0.0,0.0,0.0,0.0,2023,4,33
2023-Apr,sector 34,0.0,0.0,0.0,0.0,2023,4,34
2023-Apr,sector 35,0.0,0.0,0.0,0.0,2023,4,35
2023-Apr,sector 36,0.25,9971.125,30261.75,51118.575,2023,4,36
2023-Apr,sector 37,0.0,0.0,0.0,0.0,2023,4,37
2023-Apr,sector 38,0.25,9971.125,30261.75,51118.575,2023,4,38
2023-Apr,sector 39,0.0,0.0,0.0,0.0,2023,4,39
2023_Apr,sector 40,0.0,0.0,0.0,0.0,2023,4,40
2023_Apr,sector 41,0.0,0.0,0.0,0.0,2023,4,41
2023-Apr,sector 42,0.0,0.0,0.0,0.0,2023,4,42
2023_Apr,sector 43,0.0,0.0,0.0,0.0,2023,4,43
2023-Apr,sector 44,0.2,7976.9,24209.4,40894.86,2023,4,44
2023-Apr,sector 45,0.0,0.0,0.0,0.0,2023,4,45
2023-Apr,sector 46,0.0,0.0,0.0,0.0,2023,4,46
2023-Apr,sector 47,0.0,0.0,0.0,0.0,2023,4,47
2023-Apr,sector 48,0.0,0.0,0.0,0.0,2023,4,48
2023-Apr,sector 49,0.0,0.0,0.0,0.0,2023,4,49
2023-Apr,sector 50,0.0,0.0,0.0,0.0,2023,4,50
2023_Apr,sector 51,0.0,0.0,0.0,0.0,2023,4,51
2023_Apr,sector 52,0.0,0.0,0.0,0.0,2023,4,52
2023-Apr,sector 53,0.0,0.0,0.0,0.0,2023,4,53
2023-Apr,sector 54,0.0,0.0,0.0,0.0,2023,4,54
2023-Apr,sector 55,0.0,0.0,0.0,0.0,2023,4,55
2023-Apr,sector 56,0.0,0.0,0.0,0.0,2023,4,56
2023-Apr,sector 57,0.0,0.0,0.0,0.0,2023,4,57
2023-Apr,sector 58,0.0,0.0,0.0,0.0,2023,4,58
2023-Apr,sector 59,0.0,0.0,0.0,0.0,2023,4,59
2023-Apr,sector 60,0.0,0.0,0.0,0.0,2023,4,60
2023-Apr,sector 61,0.0,0.0,0.0,0.0,2023,4,61
2023-Apr,sector 62,0.0,0.0,0.0,0.0,2023,4,62
2023-Apr,sector 63,0.222222222,8863.222222,26899.33333,45438.73333,2023,4,63
2023-Apr,sector 64,0.166666667,6647.416667,20174.5,34079.05,2023,4,64
2023-Apr,sector 65,0.333333333,13294.83333,40349.0,68158.1,2023,4,65
2023-Apr,sector 66,0.0,0.0,0.0,0.0,2023,4,66
2023-Apr,sector 67,0.0,0.0,0.0,0.0,2023,4,67
2023-Apr,sector 68,0.0,0.0,0.0,0.0,2023,4,68
2023-Apr,sector 69,0.0,0.0,0.0,0.0,2023,4,69
2023-Apr,sector 70,0.0,0.0,0.0,0.0,2023,4,70
2023-Apr,sector 71,0.5,28379.165,127207.75,417220.0,2023,4,71
2023_Apr,sector 72,0.0,0.0,0.0,0.0,2023,4,72
2023-Apr,sector 73,0.0,0.0,0.0,0.0,2023,4,73
2023_Apr,sector 74,0.0,0.0,0.0,0.0,2023,4,74
2023_Apr,sector 75,0.0,0.0,0.0,0.0,2023,4,75
2023-Apr,sector 76,0.0,0.0,0.0,0.0,2023,4,76
2023-Apr,sector 77,0.0,0.0,0.0,0.0,2023,4,77
2023_Apr,sector 78,0.0,0.0,0.0,0.0,2023,4,78
2023-Apr,sector 79,0.0,0.0,0.0,0.0,2023,4,79
2023-Apr,sector 80,0.0,0.0,0.0,0.0,2023,4,80
2023-Apr,sector 81,0.0,0.0,0.0,0.0,2023,4,81
2023-Apr,sector 82,0.0,0.0,0.0,0.0,2023,4,82
2023-Apr,sector 83,0.2,11351.666,50883.1,166888.0,2023,4,83
2023-Apr,sector 84,0.0,0.0,0.0,0.0,2023,4,84
2023-Apr,sector 85,0.0,0.0,0.0,0.0,2023,4,85
2023_Apr,sector 86,0.0,0.0,0.0,0.0,2023,4,86
2023_Apr,sector 87,0.0,0.0,0.0,0.0,2023,4,87
2023_Apr,sector 88,0.0,0.0,0.0,0.0,2023,4,88
2023_Apr,sector 89,0.0,0.0,0.0,0.0,2023,4,89
2023-Apr,sector 90,0.0,0.0,0.0,0.0,2023,4,90
2023-Apr,sector 91,0.0,0.0,0.0,0.0,2023,4,91
2023-Apr,sector 92,0.0,0.0,0.0,0.0,2023,4,92
2023-Apr,sector 93,0.0,0.0,0.0,0.0,2023,4,93
2023-Apr,sector 94,0.0,0.0,0.0,0.0,2023,4,94
2023_Apr,sector 95,0.0,0.0,0.0,0.0,2023,4,95
2023-Apr,sector 96,0.0,0.0,0.0,0.0,2023,4,96
2023-May,sector 1,0.0,0.0,0.0,0.0,2023,5,1
2023-May,sector 2,0.0,0.0,0.0,0.0,2023,5,2
2023_May,sector 3,0.0,0.0,0.0,0.0,2023,5,3
2023-May,sector 4,0.166666667,14915.5,56313.0,37435.0,2023,5,4
2023_May,sector 5,0.0,0.0,0.0,0.0,2023,5,5
2023-May,sector 6,0.0,0.0,0.0,0.0,2023,5,6
2023-May,sector 7,0.2,17898.6,67575.6,44922.0,2023,5,7
2023-May,sector 8,0.0,0.0,0.0,0.0,2023,5,8
2023-May,sector 9,0.0,0.0,0.0,0.0,2023,5,9
2023-May,sector 10,0.0,0.0,0.0,0.0,2023,5,10
2023-May,sector 11,0.0,0.0,0.0,0.0,2023,5,11
2023-May,sector 12,0.0,0.0,0.0,0.0,2023,5,12
2023-May,sector 13,0.2,6713.2,20139.6,49644.0,2023,5,13
2023-May,sector 14,0.0,0.0,0.0,0.0,2023,5,14
2023-May,sector 15,0.111111111,3729.555556,11188.66667,27580.0,2023,5,15
2023-May,sector 16,0.0,0.0,0.0,0.0,2023,5,16
2023-May,sector 17,0.0,0.0,0.0,0.0,2023,5,17
2023-May,sector 18,0.090909091,3051.454545,9154.363636,22565.45455,2023,5,18
2023_May,sector 19,0.0,0.0,0.0,0.0,2023,5,19
2023-May,sector 20,0.0,0.0,0.0,0.0,2023,5,20
2023-May,sector 21,0.0,0.0,0.0,0.0,2023,5,21
2023_May,sector 22,0.0,0.0,0.0,0.0,2023,5,22
2023-May,sector 23,0.111111111,3729.555556,11188.66667,27580.0,2023,5,23
2023-May,sector 24,0.111111111,3729.555556,11188.66667,27580.0,2023,5,24
2023-May,sector 25,0.5,44746.5,168939.0,112305.0,2023,5,25
2023_May,sector 26,0.0,0.0,0.0,0.0,2023,5,26
2023-May,sector 27,0.0,0.0,0.0,0.0,2023,5,27
2023-May,sector 28,0.0,0.0,0.0,0.0,2023,5,28
2023-May,sector 29,0.0,0.0,0.0,0.0,2023,5,29
2023-May,sector 30,0.0,0.0,0.0,0.0,2023,5,30
2023-May,sector 31,0.0,0.0,0.0,0.0,2023,5,31
2023_May,sector 32,0.0,0.0,0.0,0.0,2023,5,32
2023_May,sector 33,0.0,0.0,0.0,0.0,2023,5,33
2023-May,sector 34,0.0,0.0,0.0,0.0,2023,5,34
2023-May,sector 35,0.25,22373.25,84469.5,56152.5,2023,5,35
2023-May,sector 36,0.0,0.0,0.0,0.0,2023,5,36
2023-May,sector 37,0.0,0.0,0.0,0.0,2023,5,37
2023-May,sector 38,0.0,0.0,0.0,0.0,2023,5,38
2023-May,sector 39,0.0,0.0,0.0,0.0,2023,5,39
2023_May,sector 40,0.0,0.0,0.0,0.0,2023,5,40
2023_May,sector 41,0.0,0.0,0.0,0.0,2023,5,41
2023-May,sector 42,0.0,0.0,0.0,0.0,2023,5,42
2023_May,sector 43,0.0,0.0,0.0,0.0,2023,5,43
2023-May,sector 44,0.0,0.0,0.0,0.0,2023,5,44
2023-May,sector 45,0.0,0.0,0.0,0.0,2023,5,45
2023-May,sector 46,0.0,0.0,0.0,0.0,2023,5,46
2023-May,sector 47,0.25,22373.25,84469.5,56152.5,2023,5,47
2023-May,sector 48,0.0,0.0,0.0,0.0,2023,5,48
2023-May,sector 49,0.0,0.0,0.0,0.0,2023,5,49
2023-May,sector 50,0.0,0.0,0.0,0.0,2023,5,50
2023_May,sector 51,0.0,0.0,0.0,0.0,2023,5,51
2023_May,sector 52,0.0,0.0,0.0,0.0,2023,5,52
2023-May,sector 53,0.0,0.0,0.0,0.0,2023,5,53
2023-May,sector 54,0.0,0.0,0.0,0.0,2023,5,54
2023-May,sector 55,0.0,0.0,0.0,0.0,2023,5,55
2023-May,sector 56,0.0,0.0,0.0,0.0,2023,5,56
2023-May,sector 57,0.0,0.0,0.0,0.0,2023,5,57
2023-May,sector 58,0.0,0.0,0.0,0.0,2023,5,58
2023-May,sector 59,0.0,0.0,0.0,0.0,2023,5,59
2023-May,sector 60,0.0,0.0,0.0,0.0,2023,5,60
2023-May,sector 61,0.166666667,5594.333333,16783.0,41370.0,2023,5,61
2023-May,sector 62,0.0,0.0,0.0,0.0,2023,5,62
2023-May,sector 63,0.0,0.0,0.0,0.0,2023,5,63
2023-May,sector 64,0.0,0.0,0.0,0.0,2023,5,64
2023-May,sector 65,0.0,0.0,0.0,0.0,2023,5,65
2023-May,sector 66,0.0,0.0,0.0,0.0,2023,5,66
2023-May,sector 67,0.0,0.0,0.0,0.0,2023,5,67
2023-May,sector 68,0.0,0.0,0.0,0.0,2023,5,68
2023-May,sector 69,0.0,0.0,0.0,0.0,2023,5,69
2023-May,sector 70,0.0,0.0,0.0,0.0,2023,5,70
2023-May,sector 71,0.0,0.0,0.0,0.0,2023,5,71
2023_May,sector 72,0.0,0.0,0.0,0.0,2023,5,72
2023-May,sector 73,0.0,0.0,0.0,0.0,2023,5,73
2023_May,sector 74,0.0,0.0,0.0,0.0,2023,5,74
2023_May,sector 75,0.0,0.0,0.0,0.0,2023,5,75
2023-May,sector 76,0.0,0.0,0.0,0.0,2023,5,76
2023-May,sector 77,0.0,0.0,0.0,0.0,2023,5,77
2023_May,sector 78,0.0,0.0,0.0,0.0,2023,5,78
2023-May,sector 79,0.0,0.0,0.0,0.0,2023,5,79
2023-May,sector 80,0.0,0.0,0.0,0.0,2023,5,80
2023-May,sector 81,0.0,0.0,0.0,0.0,2023,5,81
2023-May,sector 82,0.0,0.0,0.0,0.0,2023,5,82
2023-May,sector 83,0.0,0.0,0.0,0.0,2023,5,83
2023-May,sector 84,0.0,0.0,0.0,0.0,2023,5,84
2023-May,sector 85,0.0,0.0,0.0,0.0,2023,5,85
2023_May,sector 86,0.0,0.0,0.0,0.0,2023,5,86
2023_May,sector 87,0.0,0.0,0.0,0.0,2023,5,87
2023_May,sector 88,0.0,0.0,0.0,0.0,2023,5,88
2023_May,sector 89,0.0,0.0,0.0,0.0,2023,5,89
2023-May,sector 90,0.166666667,14915.5,56313.0,37435.0,2023,5,90
2023-May,sector 91,0.2,17898.6,67575.6,44922.0,2023,5,91
2023-May,sector 92,0.0,0.0,0.0,0.0,2023,5,92
2023-May,sector 93,0.0,0.0,0.0,0.0,2023,5,93
2023-May,sector 94,0.0,0.0,0.0,0.0,2023,5,94
2023_May,sector 95,0.0,0.0,0.0,0.0,2023,5,95
2023-May,sector 96,0.0,0.0,0.0,0.0,2023,5,96
2023-Jun,sector 1,0.0,0.0,0.0,0.0,2023,6,1
2023-Jun,sector 2,0.0,0.0,0.0,0.0,2023,6,2
2023_Jun,sector 3,0.0,0.0,0.0,0.0,2023,6,3
2023-Jun,sector 4,0.166666667,4012.333333,12104.0,5091.666667,2023,6,4
2023_Jun,sector 5,0.0,0.0,0.0,0.0,2023,6,5
2023-Jun,sector 6,0.0,0.0,0.0,0.0,2023,6,6
2023-Jun,sector 7,0.6,12931.07,35535.546,52667.4,2023,6,7
2023-Jun,sector 8,0.25,10286.0875,27953.25,17750.5,2023,6,8
2023-Jun,sector 9,0.2,2443.7,14208.66,34208.8,2023,6,9
2023-Jun,sector 10,0.0,0.0,0.0,0.0,2023,6,10
2023-Jun,sector 11,0.0,0.0,0.0,0.0,2023,6,11
2023-Jun,sector 12,0.0,0.0,0.0,0.0,2023,6,12
2023-Jun,sector 13,0.0,0.0,0.0,0.0,2023,6,13
2023-Jun,sector 14,0.0,0.0,0.0,0.0,2023,6,14
2023-Jun,sector 15,0.111111111,1252.204444,4239.382222,24283.55556,2023,6,15
2023-Jun,sector 16,0.2,2443.7,14208.66,34208.8,2023,6,16
2023-Jun,sector 17,0.0,0.0,0.0,0.0,2023,6,17
2023-Jun,sector 18,0.0,0.0,0.0,0.0,2023,6,18
2023_Jun,sector 19,0.0,0.0,0.0,0.0,2023,6,19
2023-Jun,sector 20,0.0,0.0,0.0,0.0,2023,6,20
2023-Jun,sector 21,0.111111111,1252.204444,4239.382222,24283.55556,2023,6,21
2023_Jun,sector 22,0.0,0.0,0.0,0.0,2023,6,22
2023-Jun,sector 23,0.0,0.0,0.0,0.0,2023,6,23
2023-Jun,sector 24,0.111111111,1252.204444,4239.382222,24283.55556,2023,6,24
2023-Jun,sector 25,0.5,12037.0,36312.0,15275.0,2023,6,25
2023_Jun,sector 26,0.0,0.0,0.0,0.0,2023,6,26
2023-Jun,sector 27,0.333333333,6763.558333,17508.955,38797.83333,2023,6,27
2023-Jun,sector 28,0.0,0.0,0.0,0.0,2023,6,28
2023-Jun,sector 29,0.0,0.0,0.0,0.0,2023,6,29
2023-Jun,sector 30,0.285714286,3491.0,20298.08571,48869.71429,2023,6,30
2023-Jun,sector 31,0.0,0.0,0.0,0.0,2023,6,31
2023_Jun,sector 32,0.0,0.0,0.0,0.0,2023,6,32
2023_Jun,sector 33,0.0,0.0,0.0,0.0,2023,6,33
2023-Jun,sector 34,0.0,0.0,0.0,0.0,2023,6,34
2023-Jun,sector 35,0.25,6018.5,18156.0,7637.5,2023,6,35
2023-Jun,sector 36,0.0,0.0,0.0,0.0,2023,6,36
2023-Jun,sector 37,0.125,1408.73,4769.305,27319.0,2023,6,37
2023-Jun,sector 38,0.25,3054.625,17760.825,42761.0,2023,6,38
2023-Jun,sector 39,0.0,0.0,0.0,0.0,2023,6,39
2023_Jun,sector 40,0.0,0.0,0.0,0.0,2023,6,40
2023_Jun,sector 41,0.0,0.0,0.0,0.0,2023,6,41
2023-Jun,sector 42,0.0,0.0,0.0,0.0,2023,6,42
2023_Jun,sector 43,0.0,0.0,0.0,0.0,2023,6,43
2023-Jun,sector 44,0.2,2443.7,14208.66,34208.8,2023,6,44
2023-Jun,sector 45,0.0,0.0,0.0,0.0,2023,6,45
2023-Jun,sector 46,0.0,0.0,0.0,0.0,2023,6,46
2023-Jun,sector 47,0.25,6018.5,18156.0,7637.5,2023,6,47
2023-Jun,sector 48,0.0,0.0,0.0,0.0,2023,6,48
2023-Jun,sector 49,0.0,0.0,0.0,0.0,2023,6,49
2023-Jun,sector 50,0.0,0.0,0.0,0.0,2023,6,50
2023_Jun,sector 51,0.0,0.0,0.0,0.0,2023,6,51
2023_Jun,sector 52,0.0,0.0,0.0,0.0,2023,6,52
2023-Jun,sector 53,0.166666667,1878.306667,6359.073333,36425.33333,2023,6,53
2023-Jun,sector 54,0.0,0.0,0.0,0.0,2023,6,54
2023-Jun,sector 55,0.0,0.0,0.0,0.0,2023,6,55
2023-Jun,sector 56,0.0,0.0,0.0,0.0,2023,6,56
2023-Jun,sector 57,0.0,0.0,0.0,0.0,2023,6,57
2023-Jun,sector 58,0.0,0.0,0.0,0.0,2023,6,58
2023-Jun,sector 59,0.166666667,3946.756667,8973.455,21497.5,2023,6,59
2023-Jun,sector 60,0.2,8228.87,22362.6,14200.4,2023,6,60
2023-Jun,sector 61,0.0,0.0,0.0,0.0,2023,6,61
2023-Jun,sector 62,0.0,0.0,0.0,0.0,2023,6,62
2023-Jun,sector 63,0.0,0.0,0.0,0.0,2023,6,63
2023-Jun,sector 64,0.166666667,2036.416667,11840.55,28507.33333,2023,6,64
2023-Jun,sector 65,0.333333333,4072.833333,23681.1,57014.66667,2023,6,65
2023-Jun,sector 66,0.0,0.0,0.0,0.0,2023,6,66
2023-Jun,sector 67,0.285714286,5797.335714,15007.67571,33255.28571,2023,6,67
2023-Jun,sector 68,0.0,0.0,0.0,0.0,2023,6,68
2023-Jun,sector 69,0.142857143,5877.764286,15973.28571,10143.14286,2023,6,69
2023-Jun,sector 70,0.333333333,13714.78333,37271.0,23667.33333,2023,6,70
2023-Jun,sector 71,0.0,0.0,0.0,0.0,2023,6,71
2023_Jun,sector 72,0.0,0.0,0.0,0.0,2023,6,72
2023-Jun,sector 73,0.0,0.0,0.0,0.0,2023,6,73
2023_Jun,sector 74,0.0,0.0,0.0,0.0,2023,6,74
2023_Jun,sector 75,0.0,0.0,0.0,0.0,2023,6,75
2023-Jun,sector 76,0.166666667,1878.306667,6359.073333,36425.33333,2023,6,76
2023-Jun,sector 77,0.285714286,3491.0,20298.08571,48869.71429,2023,6,77
2023_Jun,sector 78,0.0,0.0,0.0,0.0,2023,6,78
2023-Jun,sector 79,0.0,0.0,0.0,0.0,2023,6,79
2023-Jun,sector 80,0.0,0.0,0.0,0.0,2023,6,80
2023-Jun,sector 81,0.090909091,1024.530909,3468.585455,19868.36364,2023,6,81
2023-Jun,sector 82,0.0,0.0,0.0,0.0,2023,6,82
2023-Jun,sector 83,0.2,4058.135,10505.373,23278.7,2023,6,83
2023-Jun,sector 84,0.0,0.0,0.0,0.0,2023,6,84
2023-Jun,sector 85,0.0,0.0,0.0,0.0,2023,6,85
2023_Jun,sector 86,0.0,0.0,0.0,0.0,2023,6,86
2023_Jun,sector 87,0.0,0.0,0.0,0.0,2023,6,87
2023_Jun,sector 88,0.0,0.0,0.0,0.0,2023,6,88
2023_Jun,sector 89,0.0,0.0,0.0,0.0,2023,6,89
2023-Jun,sector 90,0.333333333,6829.135,20639.5,22392.0,2023,6,90
2023-Jun,sector 91,0.4,9550.908,25292.946,31907.0,2023,6,91
2023-Jun,sector 92,0.0,0.0,0.0,0.0,2023,6,92
2023-Jun,sector 93,0.0,0.0,0.0,0.0,2023,6,93
2023-Jun,sector 94,0.0,0.0,0.0,0.0,2023,6,94
2023_Jun,sector 95,0.0,0.0,0.0,0.0,2023,6,95
2023-Jun,sector 96,0.142857143,1609.977143,5450.634286,31221.71429,2023,6,96
2023-Jul,sector 1,0.125,6710.2775,24667.25,56309.625,2023,7,1
2023-Jul,sector 2,0.0,0.0,0.0,0.0,2023,7,2
2023_Jul,sector 3,0.0,0.0,0.0,0.0,2023,7,3
2023-Jul,sector 4,0.0,0.0,0.0,0.0,2023,7,4
2023_Jul,sector 5,0.0,0.0,0.0,0.0,2023,7,5
2023-Jul,sector 6,0.0,0.0,0.0,0.0,2023,7,6
2023-Jul,sector 7,0.0,0.0,0.0,0.0,2023,7,7
2023-Jul,sector 8,0.0,0.0,0.0,0.0,2023,7,8
2023-Jul,sector 9,0.0,0.0,0.0,0.0,2023,7,9
2023-Jul,sector 10,0.0,0.0,0.0,0.0,2023,7,10
2023-Jul,sector 11,0.0,0.0,0.0,0.0,2023,7,11
2023-Jul,sector 12,0.0,0.0,0.0,0.0,2023,7,12
2023-Jul,sector 13,0.2,4224.2,16896.8,43931.8,2023,7,13
2023-Jul,sector 14,0.0,0.0,0.0,0.0,2023,7,14
2023-Jul,sector 15,0.111111111,2346.777778,9387.111111,24406.55556,2023,7,15
2023-Jul,sector 16,0.0,0.0,0.0,0.0,2023,7,16
2023-Jul,sector 17,0.0,0.0,0.0,0.0,2023,7,17
2023-Jul,sector 18,0.090909091,1920.090909,7680.363636,19969.0,2023,7,18
2023_Jul,sector 19,0.0,0.0,0.0,0.0,2023,7,19
2023-Jul,sector 20,0.0,0.0,0.0,0.0,2023,7,20
2023-Jul,sector 21,0.0,0.0,0.0,0.0,2023,7,21
2023_Jul,sector 22,0.0,0.0,0.0,0.0,2023,7,22
2023-Jul,sector 23,0.111111111,2346.777778,9387.111111,24406.55556,2023,7,23
2023-Jul,sector 24,0.222222222,8311.468889,31313.55556,74459.55556,2023,7,24
2023-Jul,sector 25,0.0,0.0,0.0,0.0,2023,7,25
2023_Jul,sector 26,0.0,0.0,0.0,0.0,2023,7,26
2023-Jul,sector 27,0.0,0.0,0.0,0.0,2023,7,27
2023-Jul,sector 28,0.0,0.0,0.0,0.0,2023,7,28
2023-Jul,sector 29,0.0,0.0,0.0,0.0,2023,7,29
2023-Jul,sector 30,0.0,0.0,0.0,0.0,2023,7,30
2023-Jul,sector 31,0.0,0.0,0.0,0.0,2023,7,31
2023_Jul,sector 32,0.0,0.0,0.0,0.0,2023,7,32
2023_Jul,sector 33,0.0,0.0,0.0,0.0,2023,7,33
2023-Jul,sector 34,0.0,0.0,0.0,0.0,2023,7,34
2023-Jul,sector 35,0.0,0.0,0.0,0.0,2023,7,35
2023-Jul,sector 36,0.0,0.0,0.0,0.0,2023,7,36
2023-Jul,sector 37,0.0,0.0,0.0,0.0,2023,7,37
2023-Jul,sector 38,0.0,0.0,0.0,0.0,2023,7,38
2023-Jul,sector 39,0.0,0.0,0.0,0.0,2023,7,39
2023_Jul,sector 40,0.0,0.0,0.0,0.0,2023,7,40
2023_Jul,sector 41,0.0,0.0,0.0,0.0,2023,7,41
2023-Jul,sector 42,0.0,0.0,0.0,0.0,2023,7,42
2023_Jul,sector 43,0.0,0.0,0.0,0.0,2023,7,43
2023-Jul,sector 44,0.0,0.0,0.0,0.0,2023,7,44
2023-Jul,sector 45,0.0,0.0,0.0,0.0,2023,7,45
2023-Jul,sector 46,0.0,0.0,0.0,0.0,2023,7,46
2023-Jul,sector 47,0.0,0.0,0.0,0.0,2023,7,47
2023-Jul,sector 48,0.0,0.0,0.0,0.0,2023,7,48
2023-Jul,sector 49,0.0,0.0,0.0,0.0,2023,7,49
2023-Jul,sector 50,0.0,0.0,0.0,0.0,2023,7,50
2023_Jul,sector 51,0.0,0.0,0.0,0.0,2023,7,51
2023_Jul,sector 52,0.0,0.0,0.0,0.0,2023,7,52
2023-Jul,sector 53,0.0,0.0,0.0,0.0,2023,7,53
2023-Jul,sector 54,0.0,0.0,0.0,0.0,2023,7,54
2023-Jul,sector 55,0.0,0.0,0.0,0.0,2023,7,55
2023-Jul,sector 56,0.0,0.0,0.0,0.0,2023,7,56
2023-Jul,sector 57,0.0,0.0,0.0,0.0,2023,7,57
2023-Jul,sector 58,0.0,0.0,0.0,0.0,2023,7,58
2023-Jul,sector 59,0.0,0.0,0.0,0.0,2023,7,59
2023-Jul,sector 60,0.0,0.0,0.0,0.0,2023,7,60
2023-Jul,sector 61,0.166666667,3520.166667,14080.66667,36609.83333,2023,7,61
2023-Jul,sector 62,0.0,0.0,0.0,0.0,2023,7,62
2023-Jul,sector 63,0.0,0.0,0.0,0.0,2023,7,63
2023-Jul,sector 64,0.0,0.0,0.0,0.0,2023,7,64
2023-Jul,sector 65,0.0,0.0,0.0,0.0,2023,7,65
2023-Jul,sector 66,0.125,6710.2775,24667.25,56309.625,2023,7,66
2023-Jul,sector 67,0.0,0.0,0.0,0.0,2023,7,67
2023-Jul,sector 68,0.0,0.0,0.0,0.0,2023,7,68
2023-Jul,sector 69,0.0,0.0,0.0,0.0,2023,7,69
2023-Jul,sector 70,0.0,0.0,0.0,0.0,2023,7,70
2023-Jul,sector 71,0.0,0.0,0.0,0.0,2023,7,71
2023_Jul,sector 72,0.0,0.0,0.0,0.0,2023,7,72
2023-Jul,sector 73,0.0,0.0,0.0,0.0,2023,7,73
2023_Jul,sector 74,0.0,0.0,0.0,0.0,2023,7,74
2023_Jul,sector 75,0.0,0.0,0.0,0.0,2023,7,75
2023-Jul,sector 76,0.166666667,8947.036667,32889.66667,75079.5,2023,7,76
2023-Jul,sector 77,0.0,0.0,0.0,0.0,2023,7,77
2023_Jul,sector 78,0.0,0.0,0.0,0.0,2023,7,78
2023-Jul,sector 79,0.2,10736.444,39467.6,90095.4,2023,7,79
2023-Jul,sector 80,0.0,0.0,0.0,0.0,2023,7,80
2023-Jul,sector 81,0.090909091,4880.201818,17939.81818,40952.45455,2023,7,81
2023-Jul,sector 82,0.0,0.0,0.0,0.0,2023,7,82
2023-Jul,sector 83,0.0,0.0,0.0,0.0,2023,7,83
2023-Jul,sector 84,0.0,0.0,0.0,0.0,2023,7,84
2023-Jul,sector 85,0.0,0.0,0.0,0.0,2023,7,85
2023_Jul,sector 86,0.0,0.0,0.0,0.0,2023,7,86
2023_Jul,sector 87,0.0,0.0,0.0,0.0,2023,7,87
2023_Jul,sector 88,0.0,0.0,0.0,0.0,2023,7,88
2023_Jul,sector 89,0.0,0.0,0.0,0.0,2023,7,89
2023-Jul,sector 90,0.0,0.0,0.0,0.0,2023,7,90
2023-Jul,sector 91,0.0,0.0,0.0,0.0,2023,7,91
2023-Jul,sector 92,0.0,0.0,0.0,0.0,2023,7,92
2023-Jul,sector 93,0.0,0.0,0.0,0.0,2023,7,93
2023-Jul,sector 94,0.0,0.0,0.0,0.0,2023,7,94
2023_Jul,sector 95,0.0,0.0,0.0,0.0,2023,7,95
2023-Jul,sector 96,0.0,0.0,0.0,0.0,2023,7,96
2023-Aug,sector 1,0.125,8592.0425,17026.405,85405.0,2023,8,1
2023-Aug,sector 2,0.0,0.0,0.0,0.0,2023,8,2
2023_Aug,sector 3,0.0,0.0,0.0,0.0,2023,8,3
2023-Aug,sector 4,0.0,0.0,0.0,0.0,2023,8,4
2023_Aug,sector 5,0.0,0.0,0.0,0.0,2023,8,5
2023-Aug,sector 6,0.111111111,10376.81667,31130.44444,10024.44444,2023,8,6
2023-Aug,sector 7,0.0,0.0,0.0,0.0,2023,8,7
2023-Aug,sector 8,0.25,13791.13,41373.25,28961.5,2023,8,8
2023-Aug,sector 9,0.0,0.0,0.0,0.0,2023,8,9
2023-Aug,sector 10,0.25,23347.8375,70043.5,22555.0,2023,8,10
2023-Aug,sector 11,0.0,0.0,0.0,0.0,2023,8,11
2023-Aug,sector 12,0.2,18678.27,56034.8,18044.0,2023,8,12
2023-Aug,sector 13,0.0,0.0,0.0,0.0,2023,8,13
2023-Aug,sector 14,0.0,0.0,0.0,0.0,2023,8,14
2023-Aug,sector 15,0.111111111,7637.371111,15134.58222,75915.55556,2023,8,15
